send_id,offer_id,group_id,subject_id,sender_email,sender_name,email_message,send_date
17841,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 03:55"
17842,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 03:55"
17843,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 04:20"
17844,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 04:20"
17845,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 05:00"
17846,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 05:00"
17847,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 05:15"
17848,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 05:15"
17852,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 05:40"
17853,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 05:40"
17855,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 05:50"
17856,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 05:50"
17860,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 06:15"
17861,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 06:15"
17862,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 06:25"
17863,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 06:25"
17864,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 06:25"
17865,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 06:25"
17866,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 06:25"
17867,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 06:40"
17868,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 06:40"
17869,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:05"
17870,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:05"
17871,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:05"
17872,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:05"
17873,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:05"
17874,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:15"
17875,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:15"
17876,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:30"
17877,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:30"
17878,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:30"
17879,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:30"
17880,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:30"
17881,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:40"
17882,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:40"
17883,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:55"
17884,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:55"
17885,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:55"
17886,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:55"
17887,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 07:55"
17888,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:05"
17889,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:05"
17890,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:25"
17891,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:25"
17892,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:25"
17893,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:25"
17894,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:30"
17895,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:30"
17896,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:50"
17897,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:50"
17898,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:50"
17899,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:50"
17900,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:55"
17901,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 08:55"
17902,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 09:30"
17903,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 09:30"
17904,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 09:45"
17905,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 09:45"
17906,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 09:45"
17907,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 09:45"
17908,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 09:45"
17909,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 09:50"
17910,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 09:50"
17911,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 09:55"
17912,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 09:55"
17913,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:00"
17914,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:00"
17915,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:15"
17916,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:15"
17917,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:15"
17918,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:15"
17919,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:20"
17920,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:20"
17921,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:25"
17922,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:25"
17923,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:25"
17924,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:25"
17925,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:30"
17926,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:30"
17927,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:35"
17928,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:35"
17929,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:40"
17930,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:40"
17931,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:45"
17932,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:45"
17933,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:45"
17934,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:45"
17935,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:50"
17936,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:50"
17937,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:55"
17938,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 10:55"
17939,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:00"
17940,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:00"
17941,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:10"
17942,89,44,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:10"
17943,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:10"
17944,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:10"
17945,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:15"
17946,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:15"
17947,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:20"
17948,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:20"
17949,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:25"
17950,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:25"
17951,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:35"
17952,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:35"
17953,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:40"
17954,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 11:40"
17955,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 12:05"
17956,89,66,545,gerald.hutchins.91@shopmykart.store,"Consumer Survey",,"02-06-2021 12:05"
36299,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 04:30"
36300,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 04:30"
36301,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 04:30"
36302,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 04:30"
36303,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 04:30"
36304,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 04:55"
36305,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 04:55"
36306,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 04:55"
36307,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 04:55"
36308,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 04:55"
36309,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 05:20"
36310,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 05:20"
36311,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 05:20"
36312,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 05:20"
36313,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 05:20"
36314,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 05:45"
36315,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 05:45"
36316,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 05:45"
36317,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 05:45"
36318,89,66,550,cindy.garcia83@shopmykart.store,"Consumer Survey",,"27-07-2021 05:45"
36319,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 07:30"
36320,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 07:30"
36321,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 07:30"
36322,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 07:30"
36323,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 07:30"
36324,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 07:55"
36325,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 07:55"
36326,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 07:55"
36327,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 07:55"
36328,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 07:55"
36329,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 08:20"
36330,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 08:20"
36331,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 08:20"
36332,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 08:20"
36333,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 08:20"
36334,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 08:45"
36335,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 08:45"
36336,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 08:45"
36337,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 08:45"
36338,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 08:45"
36339,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 09:10"
36340,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 09:10"
36341,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 09:10"
36342,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 09:10"
36343,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 09:10"
36344,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 09:35"
36345,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 09:35"
36346,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 09:35"
36347,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 09:35"
36348,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 09:35"
36349,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 10:00"
36350,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 10:00"
36351,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 10:00"
36352,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 10:00"
36353,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 10:00"
36354,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:05"
36355,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:05"
36356,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:05"
36357,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:05"
36358,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:05"
36359,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:30"
36360,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:30"
36361,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:30"
36362,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:30"
36363,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:30"
36364,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:55"
36365,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:55"
36366,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:55"
36367,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:55"
36368,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 11:55"
36369,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 12:20"
36370,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 12:20"
36371,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 12:20"
36372,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 12:20"
36373,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 12:20"
36374,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 12:45"
36375,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 12:45"
36376,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 12:45"
36377,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 12:45"
36378,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 12:45"
36379,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 13:10"
36380,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 13:10"
36381,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 13:10"
36382,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 13:10"
36383,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 13:10"
36384,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 13:35"
36385,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 13:35"
36386,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 13:35"
36387,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 13:35"
36388,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 13:35"
36389,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:00"
36390,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:00"
36391,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:00"
36392,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:00"
36393,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:00"
36394,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:25"
36395,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:25"
36396,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:25"
36397,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:25"
36398,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:25"
36399,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:50"
36400,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:50"
36401,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:50"
36402,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:50"
36403,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Feedback",,"27-07-2021 14:50"
36404,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 22:20"
36405,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 22:20"
36406,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 22:20"
36407,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 22:20"
36408,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 22:20"
36409,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 22:45"
36410,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 22:45"
36411,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 22:45"
36412,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 22:45"
36413,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 22:45"
36414,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:10"
36415,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:10"
36416,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:10"
36417,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:10"
36418,89,66,552,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:10"
36419,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:30"
36420,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:30"
36421,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:30"
36422,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:30"
36423,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:30"
36424,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:55"
36425,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:55"
36426,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:55"
36427,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:55"
36428,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"27-07-2021 23:55"
36429,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 00:20"
36430,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 00:20"
36431,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 00:20"
36432,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 00:20"
36433,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 00:20"
36434,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 00:45"
36435,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 00:45"
36436,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 00:45"
36437,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 00:45"
36438,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 00:45"
36439,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 01:35"
36440,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 01:35"
36441,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 01:35"
36442,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 01:35"
36443,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 01:35"
36444,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:00"
36445,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:00"
36446,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:00"
36447,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:00"
36448,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:00"
36449,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:25"
36450,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:25"
36451,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:25"
36452,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:25"
36453,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:25"
36454,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:50"
36455,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:50"
36456,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:50"
36457,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:50"
36458,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 02:50"
36459,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 03:15"
